nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure
      1855, 3.847571872E-02, 1.217994081E-01, 8.536991962E-02, 9.617626754E+04
      1856, 3.833647853E-02, 1.219535197E-01, 8.620624690E-02, 9.620727812E+04
      1857, 3.820392870E-02, 1.220914092E-01, 8.693861262E-02, 9.622563929E+04
      1858, 3.806772340E-02, 1.222146898E-01, 8.757623359E-02, 9.623344707E+04
      1859, 3.794318363E-02, 1.223240682E-01, 8.813273738E-02, 9.624438338E+04
      1860, 3.783330832E-02, 1.224199467E-01, 8.861879348E-02, 9.625441683E+04
      1861, 3.773724536E-02, 1.225036751E-01, 8.904297621E-02, 9.626432440E+04
      1862, 3.765348850E-02, 1.225766692E-01, 8.941275314E-02, 9.627371674E+04
      1863, 3.758067421E-02, 1.226402001E-01, 8.973480127E-02, 9.628361986E+04
      1864, 3.751618609E-02, 1.226958041E-01, 9.001477287E-02, 9.629472651E+04
      1865, 3.745973593E-02, 1.227442549E-01, 9.025808368E-02, 9.630960804E+04
      1866, 3.741040470E-02, 1.227864299E-01, 9.046939764E-02, 9.632813232E+04
      1867, 3.736757302E-02, 1.228230465E-01, 9.065285673E-02, 9.634900790E+04
      1868, 3.733044528E-02, 1.228548093E-01, 9.081206188E-02, 9.637099980E+04
      1869, 3.729825002E-02, 1.228823561E-01, 9.095014697E-02, 9.638705576E+04
      1870, 3.727033730E-02, 1.229062388E-01, 9.106986420E-02, 9.643422856E+04
      1871, 3.724614078E-02, 1.229269388E-01, 9.117361933E-02, 9.649445140E+04
      1872, 4.065386015E-02, 1.199657113E-01, 7.764447266E-02, 9.641385085E+04
      1873, 4.054935131E-02, 1.202620332E-01, 7.939247597E-02, 9.649526566E+04
      1874, 3.931400464E-02, 1.203768572E-01, 7.746431087E-02, 9.609078728E+04
      1875, 4.042951966E-02, 1.205302647E-01, 8.095598953E-02, 9.653861149E+04
      1876, 4.029240818E-02, 1.207789899E-01, 8.234719439E-02, 9.655463331E+04
      1877, 4.015937283E-02, 1.210011328E-01, 8.358208968E-02, 9.656102131E+04
      1878, 4.002379168E-02, 1.212016927E-01, 8.467345323E-02, 9.655907185E+04
      1879, 3.988794460E-02, 1.213762024E-01, 8.563557614E-02, 9.656158755E+04
      1880, 3.975850500E-02, 1.215283661E-01, 8.648133783E-02, 9.658457370E+04
      1881, 3.963600467E-02, 1.216646104E-01, 8.722218804E-02, 9.661463955E+04
      1882, 3.951026200E-02, 1.217894180E-01, 8.786719808E-02, 9.664591435E+04
      1883, 3.939578704E-02, 1.218999076E-01, 8.843035658E-02, 9.668766071E+04
      1884, 3.929489118E-02, 1.219967033E-01, 8.892220303E-02, 9.674024005E+04
      1885, 3.920643718E-02, 1.220803837E-01, 8.935148145E-02, 9.679993537E+04
      1886, 3.912890115E-02, 1.221519946E-01, 8.972580852E-02, 9.685958386E+04
      1887, 3.906149287E-02, 1.222143175E-01, 9.005176235E-02, 9.691554086E+04
      1888, 3.900138879E-02, 1.222689582E-01, 9.033503145E-02, 9.696855309E+04
      1889, 3.894865239E-02, 1.223165947E-01, 9.058114890E-02, 9.701959868E+04
      1890, 3.890246145E-02, 1.223580830E-01, 9.079485045E-02, 9.706892129E+04
      1891, 3.886236198E-02, 1.223940978E-01, 9.098035280E-02, 9.711664110E+04
      1892, 3.882760312E-02, 1.224253355E-01, 9.114130351E-02, 9.716233259E+04
      1893, 3.879746517E-02, 1.224524233E-01, 9.128088051E-02, 9.720082130E+04
      1894, 3.877133939E-02, 1.224759046E-01, 9.140187250E-02, 9.725492724E+04
      1895, 3.874869524E-02, 1.224962536E-01, 9.150671664E-02, 9.731843390E+04
      1896, 4.198952736E-02, 1.195422752E-01, 7.782664491E-02, 9.676613726E+04
      1897, 4.189777855E-02, 1.198356969E-01, 7.959305496E-02, 9.687235441E+04
      1898, 4.179357712E-02, 1.201024135E-01, 8.117314099E-02, 9.694114943E+04
      1899, 4.166922428E-02, 1.203510957E-01, 8.257891182E-02, 9.698689934E+04
      1900, 4.155001087E-02, 1.205749913E-01, 8.382656719E-02, 9.702844851E+04
      1901, 4.142661430E-02, 1.207793061E-01, 8.492886421E-02, 9.706826210E+04
      1902, 4.129959228E-02, 1.209511856E-01, 8.590149065E-02, 9.710373277E+04
      1903, 4.118012246E-02, 1.211020125E-01, 8.675659186E-02, 9.714250318E+04
      1904, 4.106773903E-02, 1.212368712E-01, 8.750588605E-02, 9.718438399E+04
      1905, 4.095150581E-02, 1.213601683E-01, 8.815866565E-02, 9.722485510E+04
      1906, 4.084610624E-02, 1.214686345E-01, 8.872887508E-02, 9.727057076E+04
      1907, 4.075332590E-02, 1.215635992E-01, 8.922686030E-02, 9.732675434E+04
      1908, 4.067225777E-02, 1.216464908E-01, 8.966132949E-02, 9.739218817E+04
      1909, 4.060159442E-02, 1.217187326E-01, 9.003995138E-02, 9.746202904E+04
      1910, 4.054015768E-02, 1.217816000E-01, 9.036958351E-02, 9.753212595E+04
      1911, 4.048493067E-02, 1.218368171E-01, 9.065595264E-02, 9.760035264E+04
      1912, 4.043633580E-02, 1.218849832E-01, 9.090470757E-02, 9.766571254E+04
      1913, 4.039365786E-02, 1.219269556E-01, 9.112064983E-02, 9.772896273E+04
      1914, 4.035661264E-02, 1.219633855E-01, 9.130806909E-02, 9.779048582E+04
      1915, 4.032450106E-02, 1.219949804E-01, 9.147065556E-02, 9.784884578E+04
      1916, 4.029666111E-02, 1.220223743E-01, 9.161162907E-02, 9.790089570E+04
      1917, 4.027234962E-02, 1.220455679E-01, 9.173388140E-02, 9.795555697E+04
      1918, 4.025124970E-02, 1.220655684E-01, 9.183981395E-02, 9.801247324E+04
      1919, 4.323779287E-02, 1.193790857E-01, 7.979727038E-02, 9.725079616E+04
      1920, 4.314976618E-02, 1.196463057E-01, 8.139365131E-02, 9.734181491E+04
      1921, 4.303725941E-02, 1.198928794E-01, 8.281427709E-02, 9.740975489E+04
      1922, 4.293027501E-02, 1.201143116E-01, 8.407529057E-02, 9.746934515E+04
      1923, 4.281652136E-02, 1.203151672E-01, 8.518951539E-02, 9.753163503E+04
      1924, 4.269905776E-02, 1.204869214E-01, 8.617227945E-02, 9.759380847E+04
      1925, 4.259063918E-02, 1.206397703E-01, 8.703625839E-02, 9.765934307E+04
      1926, 4.248919302E-02, 1.207758903E-01, 8.779365381E-02, 9.773534221E+04
      1927, 4.238229990E-02, 1.208975171E-01, 8.845422374E-02, 9.781253395E+04
      1928, 4.228614140E-02, 1.210047522E-01, 8.903137357E-02, 9.788945705E+04
      1929, 4.220162352E-02, 1.210985904E-01, 8.953539818E-02, 9.796773362E+04
      1930, 4.212780395E-02, 1.211804808E-01, 8.997507547E-02, 9.804580073E+04
      1931, 4.206346988E-02, 1.212518385E-01, 9.035817620E-02, 9.812260932E+04
      1932, 4.200753127E-02, 1.213139307E-01, 9.069164891E-02, 9.819793940E+04
      1933, 4.195678139E-02, 1.213686144E-01, 9.098125308E-02, 9.826895345E+04
      1934, 4.191198561E-02, 1.214163573E-01, 9.123275967E-02, 9.833482605E+04
      1935, 4.187252905E-02, 1.214579955E-01, 9.145104018E-02, 9.839566718E+04
      1936, 4.183828516E-02, 1.214941299E-01, 9.164046068E-02, 9.845194690E+04
      1937, 4.180860139E-02, 1.215254652E-01, 9.180475613E-02, 9.850300862E+04
      1938, 4.178286912E-02, 1.215526302E-01, 9.194718963E-02, 9.854831098E+04
      1939, 4.176056829E-02, 1.215761716E-01, 9.207062054E-02, 9.859047166E+04
      1940, 4.174124547E-02, 1.215965665E-01, 9.217754663E-02, 9.864191261E+04
      1941, 4.457600997E-02, 1.189200100E-01, 8.000169764E-02, 9.763896343E+04
      1942, 4.450342005E-02, 1.191851622E-01, 8.161475247E-02, 9.774254760E+04
